"","Airradians_TranscriptID","Airradians_NCBI_refseq","Airradians_gene_id","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"1192","rna-XM_069261913.1","NC_091136.1","LOC138319031","XM_022479527.1","LOC111131811","KICSTOR complex protein kaptin-like","GO:0005856;GO:0007010;GO:0008092",70.1747428664514,-0.85193660134863,0.231678761795229,-3.67723219317625,0.000235778404809165,0.0121130717451226,102.165846049821,110.971490124683,71.5172324272528,66.6364885999546,83.0600401819068,64.3417695800695,62.908384831268,106.416738385389,141.119149908704,94.605419250908,42.2655075836971,78.2119272729318,35.2890731872763,50.2110375199359,61.2536450040669,25.3094971823701,57.1114096201073,24.6474341876927,72.8023173964979,52.6504490344957
"1705","rna-XM_069267703.1","NC_091138.1","LOC138323261","XM_022463942.1","LOC111122288","adenosine kinase 1-like","GO:0009058;GO:0016301;GO:0034641;GO:0044281",66.429284104054,0.860208497553691,0.234364508187864,3.670387228019,0.000242183301441269,0.0121130717451226,30.5323218079924,72.6599042483043,23.1947780845144,62.0723455451632,26.4829113623471,65.302094499175,58.5698755325599,21.4786077475097,46.4553723301946,64.9252877212114,103.61866375358,73.3236818183735,87.7185533512296,86.8055224920926,58.3823803945013,84.063687070015,103.924040456261,108.788675035333,81.5736809382446,68.7132978924774
"1880","rna-XM_069268987.1","NC_091138.1","LOC138324011","XM_022461299.1","LOC111120521","uncharacterized","GO:0005840;GO:0008135",174.22862920432,1.63344979132619,0.4432907415052,3.68482722147498,0.000228857835065911,0.0121130717451226,34.055282016607,150.604165169213,107.275848640879,135.098634421826,50.5582853281172,68.1830692564916,97.6164592209332,118.132342611303,0,88.1128904787869,226.324976093346,383.727268182822,291.38691860351,277.437258161002,161.747906338864,335.350837666404,279.939532400198,309.367794631729,142.096089376297,227.557025488075
"1901","rna-XM_069269160.1","NC_091138.1","LOC138324098","XM_022462212.1","LOC111121086","eukaryotic translation initiation factor 4E-binding protein 1-like","GO:0003674;GO:0006412",181.187310522742,-0.505200687130306,0.137508444340515,-3.67396118509834,0.000238819027147289,0.0121130717451226,178.496650569802,285.355260320613,205.853655500065,165.221978583449,237.142433562835,219.914406475163,182.217390545742,199.165271840544,222.63518060131,232.803531686058,109.072277635347,148.276778788266,119.982848836739,136.165525477792,155.048288916544,126.54748591185,120.776587557276,160.633277981859,210.512725001922,207.924654661652
"2056","rna-XM_069271081.1","NC_091139.1","LOC138325420","XM_022458843.1",NA,NA,NA,143.365063033619,0.767139185640044,0.20912380442066,3.66834941514796,0.000244121407531262,0.0121130717451226,75.1564844504429,118.898025133589,148.833159375634,92.1956897067866,110.746720242542,121.000939807295,126.901396987213,101.535236624591,57.8500862979782,108.517980905453,188.149678920974,193.08569545505,233.916142269946,185.525528463492,108.150966960306,184.397765185839,150.736671292414,316.167086821437,146.48177114717,99.0542346242207
"3017","rna-XM_069283870.1","NC_091144.1","LOC138334986","XM_022483650.1","LOC111134531","transcription elongation regulator 1-like","GO:0003674",311.514321212043,0.512227414682049,0.138673062256339,3.69377733748454,0.000220947288664097,0.0121130717451226,219.597853003638,240.43822860348,281.236684274737,361.48012993948,203.436910010757,217.993756636952,336.234470649881,249.93289015284,203.351818501984,253.208622112724,358.575112726204,417.130278788969,484.972691516568,426.368301652337,304.354048613958,354.332960553181,434.421214159505,335.715051866848,280.683633335895,266.821767140919
"1615","rna-XM_069266879.1","NC_091138.1","LOC138322784","XM_022460699.1","LOC111120053","uncharacterized","GO:0005575;GO:0006464;GO:0006520;GO:0016791",328.389862256643,0.473635640007184,0.129837263135284,3.64791762064237,0.000264374370643919,0.0125217315550438,220.772173073176,268.18110113465,326.659791356911,306.710413281983,298.534637175549,302.502349518237,343.82686192262,253.838091561478,210.363950174466,218.890970031513,380.389568253274,457.050950001195,392.212841995728,384.667609474763,306.268225020335,498.958658738153,342.668457720644,454.702665186744,255.24667906483,345.351250446607
"3153","rna-XM_069285386.1","NC_091145.1","LOC138336089","XM_022444348.1","LOC111108450","small nuclear ribonucleoprotein F","GO:0005634;GO:0006397;GO:0022618;GO:0032991",177.151845934738,0.936419408769447,0.258198507791947,3.62674214029154,0.000287019663440869,0.0133913950435247,69.2848841027521,75.3020825846063,119.839686769991,134.185805810868,122.784407225428,238.160579938168,147.509316156077,116.179741906984,91.1577117422687,101.097948023029,188.149678920974,212.638677273283,315.585140217642,453.601406747896,156.005377119733,293.770949438224,132.947871574676,268.572041493479,143.850362084646,162.413249564038
"1839","rna-XM_069268649.1","NC_091138.1","LOC138323803","XM_022462109.1","LOC111121020","eukaryotic translation initiation factor 3 subunit L-like","GO:0005840;GO:0008135",255.011494670708,0.841949943205175,0.23363256561101,3.60373538253649,0.000313676414464058,0.0144198892884507,130.349527718737,247.043674444235,147.866710288779,324.966985501149,134.822094208313,227.597005828007,149.678570805431,147.421353176089,132.353985318102,183.645813839998,460.830373009343,421.203816667768,485.98095075049,311.47863953045,174.190052980315,350.717318098557,230.318143713875,409.657354429926,257.878088127354,172.229434977249
"1197","rna-XM_069261926.1","NC_091136.1","LOC138319041","XM_022477731.1","LOC111130572","26S proteasome non-ATPase regulatory subunit 8-like","GO:0005622;GO:0008150;GO:0032991",74.7434825355669,1.12259107516628,0.313065646223466,3.58580089737785,0.000336045281227859,0.0152243123060621,30.5323218079924,25.1006941948688,43.4902089084645,115.929233591702,26.4829113623471,23.0477980585324,72.6700307533614,55.6491200730932,38.5667241986521,38.0276685224238,113.162488046673,159.682684848902,136.114996579494,82.5503498209116,96.6659085220431,112.084916093353,98.3065247559224,126.636817033317,38.5939995836856,61.5742539555966
"1507","rna-XM_069265320.1","NC_091137.1","LOC138321565","XM_022471623.1","LOC111126771","far upstream element-binding protein 1-like","GO:0003723;GO:0009058;GO:0034641",606.460540846563,0.466105071091433,0.130372002197907,3.57519301102607,0.000349969613672111,0.0156286430334146,366.387861695909,492.766259720318,680.380157145756,499.317250194181,533.269533341808,546.424878971038,633.422357611389,471.553070093053,404.950604085847,465.607063372116,638.072824166782,851.369416668893,757.202684675557,751.463493730567,617.321891056612,847.868155609398,499.95889733012,890.70727685179,533.298903338201,647.86823727193
"2947","rna-XM_069282644.1","NC_091143.1","LOC138333945","XM_022477623.1","LOC111130491","ubiquitin-like protein 7","GO:0003674",81.299912800406,-0.793708306390273,0.223003709310984,-3.55917087138416,0.000372027436700039,0.016379686860906,81.0280847981338,157.209611009968,72.4836815141075,99.4983185944528,103.524108052811,118.119965049978,63.9930121559451,106.416738385389,120.082754891258,110.372989126059,39.5387006428134,70.8795590910944,34.2808139533541,70.6358663416048,22.9701168765251,56.9463686603327,84.2627355050763,71.3925679919374,75.4337264590219,66.9285369082572
"551","rna-XM_069254682.1","NC_091135.1","LOC138314378","XM_022448039.1","LOC111111213","citrate synthase, mitochondrial-like","GO:0006091;GO:0016746;GO:0044281",323.599865645436,0.505776432110722,0.1424754814262,3.54991909518626,0.0003853495586285,0.0165014071270231,288.88273710639,229.869515258272,316.028851401509,245.550896347778,353.90799729682,240.081229776379,313.457296831663,288.984904239221,198.092719747622,200.340887825452,417.201461955204,393.503759091938,487.997469218335,428.921405255046,373.264399243533,453.76312805535,292.110816417598,417.306558143348,257.878088127354,274.85319156991
"1348","rna-XM_069263698.1","NC_091137.1","LOC138320603","XM_022488952.1","LOC111137483","T-complex protein 1 subunit epsilon-like","GO:0006457;GO:0043167;GO:0051082",181.744110171993,0.635475379932013,0.179436359357049,3.54150843345814,0.000397846140285343,0.0168063112774592,92.7712854935155,124.182381806193,200.054960978937,192.606836912198,152.87862468264,169.017185762571,159.440216727524,119.108642963463,113.947139677836,99.2429398024231,189.513082391416,230.562243939997,263.155660053689,177.866217655366,197.16016985684,285.63575391532,195.676796895122,326.366025105999,134.201862188725,211.494176630093
"2855","rna-XM_069281772.1","NC_091143.1","LOC138333414","XM_022474957.1","LOC111128976","asparagine--tRNA ligase, cytoplasmic-like","GO:0006399;GO:0006412;GO:0006520;GO:0016874;GO:0043167",108.810471484544,0.897383735593911,0.253987081827678,3.53318652719022,0.000410582678612136,0.0168879138597571,55.193043268294,56.8068342304925,122.739034030555,94.0213469287031,55.3733601212712,46.0955961170647,124.732142337859,115.203441554825,41.196273575833,49.1577178460601,69.5335769925339,198.788648485368,134.09847811165,125.102076532722,144.52031868147,168.12737414003,128.266608491061,209.078234833531,107.887771563485,130.287551848074
"201","rna-XM_069247998.1","NC_091147.1","LOC138307321","XM_022485672.1",NA,NA,NA,95.5812779583769,0.670395080448695,0.190623842275536,3.51684801043763,0.00043670376631779,0.0177290386170053,77.5051245895193,39.6326750445296,60.8862924718503,100.411147205411,74.6336592938873,99.8737915869736,56.4006208832058,69.3173250033266,70.1213167248221,86.2578822581809,188.149678920974,103.467862121483,153.255403556171,119.144834793068,89.9662910997233,102.141899343136,75.8364619545687,144.484959031302,88.590771771642,111.547561513762
"632","rna-XM_069255560.1","NC_091135.1","LOC138314921","XM_022451657.1","LOC111113405","uncharacterized oxidoreductase YajO-like","GO:0016491",182.683593999104,0.947842685439608,0.270758726659736,3.50069117672713,0.000464053260212059,0.018597826813114,36.4039221556833,192.879018550044,112.108094075153,70.2878030437878,125.191944622005,138.286788351194,201.740682389929,129.847946837217,85.0220965288467,155.820690530907,346.304481492228,237.894612121834,346.84117646923,262.969671078986,229.701168765251,182.589943958527,146.991660825522,336.564963390562,186.830043439205,129.395171355964
"340","rna-XM_069250005.1","NC_091148.1","LOC138308949","XM_022483647.1","LOC111134528","meprin A subunit beta-like","GO:0005575;GO:0008233;GO:0043167",488.108094415898,1.86561911255839,0.536780130219679,3.47557408988831,0.000509761161159602,0.0199189173723115,194.937131543336,343.483183719257,0,196.258151356031,315.387398951588,341.875671201563,135.578415584629,79.0803285249219,298.892112539554,196.63087138424,1498.38041401558,465.198025758792,635.203317370973,622.9572790609,1139.89204999756,305.521787415753,298.664584734659,577.939836125207,1720.06439053653,396.216938496883
"590","rna-XM_069255112.1","NC_091135.1","LOC138314657","XM_022452963.1","LOC111114592","10 kDa heat shock protein, mitochondrial-like","GO:0005737;GO:0006457;GO:0043167",213.95599440438,1.53327046881913,0.443746668780239,3.45528333324451,0.000549714815570689,0.0207390947617955,112.734726675664,136.072184319552,172.994386547003,142.401263309492,0,125.802564402822,85.6855586494858,129.847946837217,46.4553723301946,146.545649427877,305.402377378973,149.906193939786,406.328471270638,428.921405255046,260.327991267285,540.538546966333,253.724459131952,429.205319475338,142.973225730472,263.252245172478
"1869","rna-XM_069268881.1","NC_091134.1","LOC138323932","XM_022436716.1","LOC111103434","cold shock domain-containing protein E1-like","GO:0003674",3741.38532529708,-0.475593320848473,0.137765936613268,-3.45218370041315,0.000556069005085752,0.0207390947617955,4059.62448039346,6362.36543381516,3400.93433664192,2983.12390061167,3877.33897718727,5026.34062659827,4668.23600540996,4429.47469774779,4120.50387404236,4599.49288299268,2884.96174345494,2833.55294849226,3024.77770176654,3295.20571656258,3498.15738265414,2794.89161742458,2039.15819922285,2789.40962082784,4475.14967899918,3665.00668109617
"2375","rna-XM_069275317.1","NC_091140.1","LOC138328486","XM_022465789.1","LOC111123463","60S ribosomal protein L9-like","GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:0042254",2627.95428424272,-0.402892211537517,0.116726468256006,-3.45159257841923,0.000557288534865907,0.0207390947617955,2664.53223778211,3802.09462593854,2569.78812194682,2896.40518257063,2562.82355865623,2919.38775408077,2461.01939969219,3431.69573784075,3222.95101996463,3395.59254781936,1970.11801478846,2195.63691667241,2521.65634403937,1474.84284783134,2375.49292031397,2322.14636648246,1737.68485663802,2627.07651979855,2805.95919700478,2602.18151499304
"2292","rna-XM_069274113.1","NC_091140.1","LOC138327764","XM_022464859.1","LOC111122853","proteasome maturation protein-like","GO:0065003",610.639739678938,0.600503688993348,0.174449164696305,3.44228469100871,0.000576822844341577,0.0210523867588269,341.727140235608,548.25200478266,346.955222180861,840.715150692578,532.065764643519,550.26617864746,416.496892675982,407.117246850524,425.986999103294,443.346964724844,788.047205915385,773.157489395961,1007.25097468826,819.546256469463,533.09812917602,820.750837199716,749.002093378456,654.431873259426,407.868404691223,806.711964867527
"2624","rna-XM_069279147.1","NC_091142.1","LOC138331483","XM_022486930.1","LOC111136225","tyrosinase-like protein 1","GO:0016491",509.920766419225,-1.12118759416117,0.32581456551231,-3.44118315397662,0.000579176347171821,0.0210523867588269,1122.64998647849,597.132304004246,533.479895943831,700.139544605003,353.90799729682,675.108418131177,943.625772469021,794.708486657857,356.742198837532,909.881532207262,189.513082391416,300.627095455332,206.693142954047,922.521435112043,176.104229386692,213.322904822834,534.600244148873,135.985843794166,267.526588023275,264.144625664588
"991","rna-XM_069259907.1","NC_091136.1","LOC138317930","XM_022477149.1","LOC111130295","26S proteasome regulatory subunit 10B","GO:0005737;GO:0009056;GO:0016887;GO:0043167",170.031784691999,0.529174705915671,0.154473045401443,3.4256766579597,0.000613269977889396,0.0210668346250797,111.560406606126,151.925254337364,137.235770333377,179.827236358782,119.173101130562,142.128088027616,118.224378389797,164.994759514961,125.341853645619,140.980624766059,207.23732750716,231.376951515757,246.015253077012,242.544842257318,117.721848992191,215.130726050146,195.676796895122,268.572041493479,136.833271251249,148.135161690276
"1015","rna-XM_069260116.1","NC_091136.1","LOC138318058","XM_022476945.1","LOC111130180","calcineurin B homologous protein 1-like","GO:0043167",208.797958099915,0.494493817831928,0.144303797861437,3.42675539493943,0.000610839039841879,0.0210668346250797,169.102090013497,192.879018550044,188.45757193668,190.781179690281,117.969332432273,207.430182526791,152.932452779462,137.658349654494,175.303291812055,200.340887825452,220.871362211578,188.197450000492,234.924401503868,297.862086982671,218.216110326988,282.924022074351,379.182309772843,175.931685408703,222.792633960367,222.202742535414
"1271","rna-XM_069262752.1","NC_091136.1","LOC138319603","XM_022476750.1","LOC111130068","splicing factor 3B subunit 2-like","GO:0005634",304.500527905796,0.389669638438335,0.113360921054581,3.43742477401641,0.000587273823301918,0.0210668346250797,270.093615993779,214.01644524046,254.176109842804,251.940696624486,368.353221676283,287.137150812549,317.795806130371,250.909190504999,212.993499551647,210.543433038786,340.850867610461,390.244928788899,357.932028042374,320.840019407048,393.363251510492,391.39329571308,261.214480065737,375.660893481385,339.451769065599,281.09985501468
